,fecha_dato,ncodpers,ind_empleado,pais_residencia,sexo,age,fecha_alta,ind_nuevo,antiguedad,indrel,ult_fec_cli_1t,indrel_1mes,tiprel_1mes,indresi,indext,conyuemp,canal_entrada,indfall,tipodom,cod_prov,nomprov,ind_actividad_cliente,renta,segmento
14433,2016-06-28,1163965,N,ES,V,23,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,34.0,PALENCIA,1,   81218.64,03 - UNIVERSITARIO
14434,2016-06-28,1163966,N,ES,V,22,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,21.0,HUELVA,1,   57356.58,03 - UNIVERSITARIO
14435,2016-06-28,1163968,N,ES,H,23,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,15.0,"CORUÑA, A",1,   51299.01,03 - UNIVERSITARIO
14436,2016-06-28,1163969,N,ES,V,25,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,25.0,LERIDA,0,   52538.73,03 - UNIVERSITARIO
14437,2016-06-28,1163970,N,ES,H,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,42.0,SORIA,0,  100452.30,03 - UNIVERSITARIO
14438,2016-06-28,1163971,N,ES,H,27,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,36.0,PONTEVEDRA,1,         NA,03 - UNIVERSITARIO
14439,2016-06-28,1163958,N,ES,H,26,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,10.0,CACERES,0,   41370.00,03 - UNIVERSITARIO
14440,2016-06-28,1163972,N,ES,V,28,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,40.0,SEGOVIA,1,         NA,03 - UNIVERSITARIO
14441,2016-06-28,1163974,N,ES,V,24,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,47.0,VALLADOLID,0,   81138.54,03 - UNIVERSITARIO
14442,2016-06-28,1163975,N,ES,H,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,40.0,SEGOVIA,0,  103701.06,03 - UNIVERSITARIO
14443,2016-06-28,1163976,N,ES,H,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,36.0,PONTEVEDRA,0,         NA,03 - UNIVERSITARIO
14444,2016-06-28,1163977,N,ES,V,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,47.0,VALLADOLID,1,         NA,03 - UNIVERSITARIO
14445,2016-06-28,1163978,N,ES,V,23,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,39.0,CANTABRIA,1,   86414.28,03 - UNIVERSITARIO
14446,2016-06-28,1163979,N,ES,H,24,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,36.0,PONTEVEDRA,0,   96886.86,03 - UNIVERSITARIO
14447,2016-06-28,1163980,N,ES,V,24,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,40.0,SEGOVIA,1,         NA,03 - UNIVERSITARIO
14448,2016-06-28,1163981,N,ES,H,22,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,25.0,LERIDA,0,  269652.48,03 - UNIVERSITARIO
14449,2016-06-28,1163982,N,ES,V,23,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,47.0,VALLADOLID,1,         NA,03 - UNIVERSITARIO
14450,2016-06-28,1163983,N,ES,H,25,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,47.0,VALLADOLID,0,  100990.56,03 - UNIVERSITARIO
14451,2016-06-28,1163984,N,ES,H,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,36.0,PONTEVEDRA,0,  216943.53,03 - UNIVERSITARIO
14452,2016-06-28,1163973,N,ES,V,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,47.0,VALLADOLID,0,         NA,03 - UNIVERSITARIO
14453,2016-06-28,1163957,N,ES,V,24,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,25.0,LERIDA,1,   93172.17,03 - UNIVERSITARIO
14454,2016-06-28,1163956,N,ES,H,22,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,25.0,LERIDA,1,  158199.57,03 - UNIVERSITARIO
14455,2016-06-28,1163955,N,ES,H,24,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,1.0,ALAVA,0,         NA,03 - UNIVERSITARIO
14456,2016-06-28,1163927,N,ES,H,23,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,10.0,CACERES,1,   19939.50,03 - UNIVERSITARIO
14457,2016-06-28,1163928,N,ES,H,22,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,47.0,VALLADOLID,0,   70101.96,03 - UNIVERSITARIO
14458,2016-06-28,1163930,N,ES,V,23,2013-08-12,0,34,1,,1.0,I,S,S,,KHE,N,1,29.0,MALAGA,0,         NA,03 - UNIVERSITARIO
14459,2016-06-28,1163931,N,ES,H,23,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,36.0,PONTEVEDRA,1,   39157.68,03 - UNIVERSITARIO
14460,2016-06-28,1163932,N,ES,H,23,2013-08-12,0,34,1,,1.0,A,S,S,,KHE,N,1,47.0,VALLADOLID,1,   83262.57,03 - UNIVERSITARIO
14461,2016-06-28,1163933,N,ES,H,23,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,6.0,BADAJOZ,0,   86588.67,03 - UNIVERSITARIO
14462,2016-06-28,1163934,N,ES,H,23,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,15.0,"CORUÑA, A",1,   96442.02,03 - UNIVERSITARIO
14463,2016-06-28,1163935,N,ES,H,24,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,47.0,VALLADOLID,0,   98497.83,03 - UNIVERSITARIO
14464,2016-06-28,1163936,N,ES,V,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,47.0,VALLADOLID,0,   83393.61,03 - UNIVERSITARIO
14465,2016-06-28,1163937,N,ES,H,25,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,36.0,PONTEVEDRA,0,  106341.78,03 - UNIVERSITARIO
14466,2016-06-28,1163938,N,ES,H,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,10.0,CACERES,0,   82821.39,03 - UNIVERSITARIO
14467,2016-06-28,1163939,N,ES,V,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,15.0,"CORUÑA, A",1,  129297.63,03 - UNIVERSITARIO
14468,2016-06-28,1163940,N,ES,H,22,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,33.0,ASTURIAS,0,   90267.09,03 - UNIVERSITARIO
14469,2016-06-28,1163942,N,ES,V,22,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,47.0,VALLADOLID,1,  144758.79,03 - UNIVERSITARIO
14470,2016-06-28,1163943,N,ES,H,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,17.0,GIRONA,0,  114071.73,03 - UNIVERSITARIO
14471,2016-06-28,1163944,N,ES,H,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,   36030.93,03 - UNIVERSITARIO
14472,2016-06-28,1163945,N,ES,H,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,36.0,PONTEVEDRA,1,   99990.39,03 - UNIVERSITARIO
14473,2016-06-28,1163946,N,ES,H,41,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,47.0,VALLADOLID,0,   49101.09,02 - PARTICULARES
14474,2016-06-28,1163947,N,ES,V,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,47.0,VALLADOLID,0,   75072.72,03 - UNIVERSITARIO
14475,2016-06-28,1163948,N,ES,H,22,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,47.0,VALLADOLID,1,   80014.62,03 - UNIVERSITARIO
14476,2016-06-28,1163949,N,ES,V,24,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,  135175.56,03 - UNIVERSITARIO
14477,2016-06-28,1163950,N,ES,H,22,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,36.0,PONTEVEDRA,1,         NA,03 - UNIVERSITARIO
14478,2016-06-28,1163952,N,ES,V,25,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,36.0,PONTEVEDRA,1,  187179.18,03 - UNIVERSITARIO
14479,2016-06-28,1163953,N,ES,H,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,29.0,MALAGA,1,  248962.92,03 - UNIVERSITARIO
14480,2016-06-28,1163954,N,ES,H,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,47.0,VALLADOLID,0,   80653.38,03 - UNIVERSITARIO
14481,2016-06-28,1163925,N,ES,V,24,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,36.0,PONTEVEDRA,0,         NA,03 - UNIVERSITARIO
14482,2016-06-28,1163854,N,ES,V,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,37.0,SALAMANCA,0,  363590.43,03 - UNIVERSITARIO
14483,2016-06-28,1163853,N,ES,H,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,   88086.78,03 - UNIVERSITARIO
14484,2016-06-28,1163852,N,ES,V,25,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,25.0,LERIDA,0,         NA,03 - UNIVERSITARIO
14485,2016-06-28,1163756,N,ES,H,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,  141768.54,03 - UNIVERSITARIO
14486,2016-06-28,1163757,N,ES,V,24,2013-08-12,1,3,1,,1.0,A,S,N,,KHM,N,1,37.0,SALAMANCA,0,         NA,03 - UNIVERSITARIO
14487,2016-06-28,1163758,N,ES,H,25,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,25.0,LERIDA,0,   26684.22,03 - UNIVERSITARIO
14488,2016-06-28,1163759,N,ES,V,23,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,47.0,VALLADOLID,1,   97864.92,03 - UNIVERSITARIO
14489,2016-06-28,1163760,N,ES,V,28,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,43.0,TARRAGONA,0,         NA,03 - UNIVERSITARIO
14490,2016-06-28,1163761,N,ES,V,23,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,10.0,CACERES,0,  102215.91,03 - UNIVERSITARIO
14491,2016-06-28,1163762,N,ES,V,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,8.0,BARCELONA,0,  100967.22,03 - UNIVERSITARIO
14492,2016-06-28,1163763,N,ES,V,22,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,17.0,GIRONA,0,  122926.50,03 - UNIVERSITARIO
14493,2016-06-28,1163764,N,ES,H,23,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,37.0,SALAMANCA,1,   34534.68,03 - UNIVERSITARIO
14494,2016-06-28,1163765,N,ES,V,23,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,36.0,PONTEVEDRA,1,         NA,03 - UNIVERSITARIO
14495,2016-06-28,1163766,N,ES,H,27,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,25.0,LERIDA,0,   49622.70,03 - UNIVERSITARIO
14496,2016-06-28,1163755,N,ES,V,25,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,37.0,SALAMANCA,0,  102327.54,03 - UNIVERSITARIO
14497,2016-06-28,1163767,N,ES,H,22,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,28.0,MADRID,1,  101158.23,03 - UNIVERSITARIO
14498,2016-06-28,1163770,N,ES,H,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,8.0,BARCELONA,0,         NA,03 - UNIVERSITARIO
14499,2016-06-28,1163771,N,ES,V,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,25.0,LERIDA,0,   97966.65,03 - UNIVERSITARIO
14500,2016-06-28,1163772,N,ES,V,22,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,46.0,VALENCIA,1,   54208.74,03 - UNIVERSITARIO
14501,2016-06-28,1163773,N,ES,H,22,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,46.0,VALENCIA,0,   40658.52,03 - UNIVERSITARIO
14502,2016-06-28,1163775,N,ES,H,26,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,25.0,LERIDA,0,         NA,03 - UNIVERSITARIO
14503,2016-06-28,1163776,N,ES,H,26,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,2.0,ALBACETE,0,  107674.53,03 - UNIVERSITARIO
14504,2016-06-28,1163777,N,ES,H,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,5.0,AVILA,1,         NA,03 - UNIVERSITARIO
14505,2016-06-28,1163778,N,ES,H,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,46.0,VALENCIA,0,   44238.66,03 - UNIVERSITARIO
14506,2016-06-28,1163779,N,ES,H,26,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,17.0,GIRONA,0,         NA,03 - UNIVERSITARIO
14507,2016-06-28,1163780,N,ES,H,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,37.0,SALAMANCA,0,  121833.00,03 - UNIVERSITARIO
14508,2016-06-28,1163781,N,ES,V,24,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,37.0,SALAMANCA,1,  117511.05,03 - UNIVERSITARIO
14509,2016-06-28,1163769,N,ES,V,22,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,5.0,AVILA,0,   98801.34,03 - UNIVERSITARIO
14510,2016-06-28,1163754,N,ES,V,25,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,8.0,BARCELONA,0,   95746.23,03 - UNIVERSITARIO
14511,2016-06-28,1163753,N,ES,V,27,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,37.0,SALAMANCA,0,   54261.78,03 - UNIVERSITARIO
14512,2016-06-28,1163752,N,ES,V,24,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,5.0,AVILA,0,   64283.10,03 - UNIVERSITARIO
14513,2016-06-28,1163721,N,ES,V,74,2013-08-12,0,34,1,,1.0,A,S,N,,KFA,N,1,28.0,MADRID,1,  168476.34,02 - PARTICULARES
14514,2016-06-28,1163722,N,ES,H,28,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,49.0,ZAMORA,1,   94568.34,03 - UNIVERSITARIO
14515,2016-06-28,1163724,N,ES,H,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,23.0,JAEN,0,   34168.05,03 - UNIVERSITARIO
14516,2016-06-28,1163725,N,ES,V,22,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,7.0,"BALEARS, ILLES",0,  165306.90,03 - UNIVERSITARIO
14517,2016-06-28,1163726,N,ES,H,23,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,37.0,SALAMANCA,1,         NA,03 - UNIVERSITARIO
14518,2016-06-28,1163727,N,ES,H,23,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,32.0,OURENSE,1,   98247.57,03 - UNIVERSITARIO
14519,2016-06-28,1163728,N,ES,H,24,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,27.0,LUGO,1,         NA,03 - UNIVERSITARIO
14520,2016-06-28,1163730,N,ES,H,23,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,10.0,CACERES,1,   63053.25,03 - UNIVERSITARIO
14521,2016-06-28,1163731,N,ES,H,23,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,37.0,SALAMANCA,1,  105049.77,03 - UNIVERSITARIO
14522,2016-06-28,1163733,N,ES,H,27,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,8.0,BARCELONA,0,  103324.17,03 - UNIVERSITARIO
14523,2016-06-28,1163735,N,ES,H,22,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,36.0,PONTEVEDRA,0,  143773.32,03 - UNIVERSITARIO
14524,2016-06-28,1163736,N,ES,V,23,2013-08-12,0,18,1,,1.0,I,S,N,,KHK,N,1,37.0,SALAMANCA,0,   85896.33,03 - UNIVERSITARIO
14525,2016-06-28,1163737,N,ES,H,24,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,5.0,AVILA,0,   61188.81,03 - UNIVERSITARIO
14526,2016-06-28,1163738,N,ES,V,26,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,25.0,LERIDA,1,   62776.26,03 - UNIVERSITARIO
14527,2016-06-28,1163739,N,ES,V,24,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,10.0,CACERES,1,  120951.84,03 - UNIVERSITARIO
14528,2016-06-28,1163740,N,ES,V,25,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,25.0,LERIDA,0,  111369.60,03 - UNIVERSITARIO
14529,2016-06-28,1163741,N,ES,H,25,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,49.0,ZAMORA,1,   73727.16,03 - UNIVERSITARIO
14530,2016-06-28,1163742,N,ES,V,24,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,25.0,LERIDA,0,   47868.51,03 - UNIVERSITARIO
14531,2016-06-28,1163743,N,ES,H,23,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,37.0,SALAMANCA,1,         NA,03 - UNIVERSITARIO
14532,2016-06-28,1163744,N,ES,V,28,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,37.0,SALAMANCA,0,   34919.10,03 - UNIVERSITARIO
14533,2016-06-28,1163745,N,ES,H,22,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,3.0,ALICANTE,1,   32381.85,03 - UNIVERSITARIO
14534,2016-06-28,1163747,N,ES,H,26,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,43.0,TARRAGONA,0,   62270.16,03 - UNIVERSITARIO
14535,2016-06-28,1163748,N,ES,H,23,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,24.0,LEON,1,         NA,03 - UNIVERSITARIO
14536,2016-06-28,1163749,N,ES,V,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,   59999.46,03 - UNIVERSITARIO
14537,2016-06-28,1163751,N,ES,V,26,2013-08-12,0,34,1,,1.0,I,S,S,,KHE,N,1,8.0,BARCELONA,0,   82918.89,03 - UNIVERSITARIO
14538,2016-06-28,1163782,N,ES,H,27,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,46.0,VALENCIA,0,         NA,03 - UNIVERSITARIO
14539,2016-06-28,1163783,N,ES,V,24,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,43.0,TARRAGONA,0,   42255.21,03 - UNIVERSITARIO
14540,2016-06-28,1163784,N,ES,H,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,2.0,ALBACETE,0,   67833.45,03 - UNIVERSITARIO
14541,2016-06-28,1163785,N,ES,V,23,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,37.0,SALAMANCA,1,   76584.78,03 - UNIVERSITARIO
14542,2016-06-28,1163819,N,ES,V,24,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,   31309.29,03 - UNIVERSITARIO
14543,2016-06-28,1163820,N,ES,H,24,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,15.0,"CORUÑA, A",1,  132572.76,03 - UNIVERSITARIO
14544,2016-06-28,1163821,N,ES,V,22,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,16.0,CUENCA,0,  109364.28,03 - UNIVERSITARIO
14545,2016-06-28,1163823,N,ES,H,24,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,8.0,BARCELONA,1,  103070.25,03 - UNIVERSITARIO
14546,2016-06-28,1163824,N,ES,V,28,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,31.0,NAVARRA,1,         NA,03 - UNIVERSITARIO
14547,2016-06-28,1163825,N,ES,H,22,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,9.0,BURGOS,0,   45484.89,03 - UNIVERSITARIO
14548,2016-06-28,1163827,N,ES,H,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,8.0,BARCELONA,0,   96180.63,03 - UNIVERSITARIO
14549,2016-06-28,1163828,N,ES,V,22,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,10.0,CACERES,1,   93626.46,03 - UNIVERSITARIO
14550,2016-06-28,1163829,N,ES,V,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,10.0,CACERES,0,   46217.25,03 - UNIVERSITARIO
14551,2016-06-28,1163830,N,ES,H,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,15.0,"CORUÑA, A",0,  270755.13,03 - UNIVERSITARIO
14552,2016-06-28,1163831,N,ES,H,22,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,45.0,TOLEDO,1,   60409.11,03 - UNIVERSITARIO
14553,2016-06-28,1163833,N,ES,H,25,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,8.0,BARCELONA,1,   94816.98,03 - UNIVERSITARIO
14554,2016-06-28,1163834,N,ES,V,22,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,37.0,SALAMANCA,1,  295509.48,03 - UNIVERSITARIO
14555,2016-06-28,1163835,N,ES,H,24,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,   91635.93,03 - UNIVERSITARIO
14556,2016-06-28,1163836,N,ES,H,22,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,9.0,BURGOS,0,  113279.82,03 - UNIVERSITARIO
14557,2016-06-28,1163837,N,ES,V,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,15.0,"CORUÑA, A",1,   66335.43,03 - UNIVERSITARIO
14558,2016-06-28,1163839,N,ES,H,23,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,49.0,ZAMORA,1,   82210.65,03 - UNIVERSITARIO
14559,2016-06-28,1163840,N,ES,V,29,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,6.0,BADAJOZ,1,   91635.93,03 - UNIVERSITARIO
14560,2016-06-28,1163841,N,ES,H,23,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,24.0,LEON,1,   61360.92,03 - UNIVERSITARIO
14561,2016-06-28,1163842,N,ES,H,24,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,8.0,BARCELONA,0,  270877.23,03 - UNIVERSITARIO
14562,2016-06-28,1163843,N,ES,V,22,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,38.0,SANTA CRUZ DE TENERIFE,1,  105469.86,03 - UNIVERSITARIO
14563,2016-06-28,1163845,N,ES,H,22,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,46.0,VALENCIA,0,   58391.40,03 - UNIVERSITARIO
14564,2016-06-28,1163847,N,ES,H,22,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,24.0,LEON,1,   46540.08,03 - UNIVERSITARIO
14565,2016-06-28,1163848,N,ES,V,22,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,1,   48993.63,03 - UNIVERSITARIO
14566,2016-06-28,1163851,N,ES,V,22,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,15.0,"CORUÑA, A",1,  234454.92,03 - UNIVERSITARIO
14567,2016-06-28,1163816,N,ES,V,24,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,49.0,ZAMORA,1,   89668.71,03 - UNIVERSITARIO
14568,2016-06-28,1164530,N,ES,H,23,2013-08-13,0,34,1,,1.0,I,S,N,,KHE,N,1,13.0,CIUDAD REAL,0,   52271.85,03 - UNIVERSITARIO
14569,2016-06-28,1163815,N,ES,H,23,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,26.0,"RIOJA, LA",1,   70690.29,03 - UNIVERSITARIO
14570,2016-06-28,1163813,N,ES,H,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,   71585.91,03 - UNIVERSITARIO
14571,2016-06-28,1163786,N,ES,H,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,8.0,BARCELONA,0,   72898.68,03 - UNIVERSITARIO
14572,2016-06-28,1163787,N,ES,H,22,2013-08-20,0,34,1,,1.0,A,S,N,,KHE,N,1,15.0,"CORUÑA, A",0,  104187.54,03 - UNIVERSITARIO
14573,2016-06-28,1163788,N,ES,H,26,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,   66517.50,03 - UNIVERSITARIO
14574,2016-06-28,1163789,N,ES,H,24,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,46.0,VALENCIA,0,   61954.20,03 - UNIVERSITARIO
14575,2016-06-28,1163790,N,ES,H,23,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,37.0,SALAMANCA,1,   35955.72,03 - UNIVERSITARIO
14576,2016-06-28,1163791,N,ES,H,26,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,2.0,ALBACETE,1,         NA,03 - UNIVERSITARIO
14577,2016-06-28,1163792,N,ES,H,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,46.0,VALENCIA,0,         NA,03 - UNIVERSITARIO
14578,2016-06-28,1163793,N,ES,H,22,2013-08-12,0,34,1,,1.0,I,S,S,,KHE,N,1,25.0,LERIDA,0,         NA,03 - UNIVERSITARIO
14579,2016-06-28,1163794,N,ES,V,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,   54267.93,03 - UNIVERSITARIO
14580,2016-06-28,1163795,N,ES,H,24,2013-08-12,0,34,1,,1.0,I,S,S,,KHE,N,1,7.0,"BALEARS, ILLES",0,         NA,03 - UNIVERSITARIO
14581,2016-06-28,1163796,N,ES,V,22,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,15.0,"CORUÑA, A",1,         NA,03 - UNIVERSITARIO
14582,2016-06-28,1163797,N,ES,V,22,2013-08-20,0,34,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,   27481.77,03 - UNIVERSITARIO
14583,2016-06-28,1163798,N,ES,H,35,2013-08-12,0,34,1,,1.0,I,S,S,,KHE,N,1,25.0,LERIDA,0,   41128.65,02 - PARTICULARES
14584,2016-06-28,1163799,N,ES,V,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,7.0,"BALEARS, ILLES",0,  158729.43,03 - UNIVERSITARIO
14585,2016-06-28,1163800,N,ES,H,23,2013-08-12,0,34,1,,1.0,A,S,N,,KHE,N,1,22.0,HUESCA,1,  116968.65,03 - UNIVERSITARIO
14586,2016-06-28,1163801,N,ES,V,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,37.0,SALAMANCA,0,  162987.42,03 - UNIVERSITARIO
14587,2016-06-28,1163802,N,ES,H,23,2013-08-12,0,34,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,         NA,03 - UNIVERSITARIO
